Start Training:
Iter: 0, Loss: 6.96018e-01, Loss_0: 4.33788e-01, Loss_1: 7.95282e-02, Loss_b: 1.73314e-01, Loss_f: 9.38809e-03
Iter: 100, Loss: 2.81758e-02, Loss_0: 1.18254e-03, Loss_1: 2.67081e-02, Loss_b: 2.45489e-04, Loss_f: 3.96761e-05
Iter: 200, Loss: 2.69002e-02, Loss_0: 1.17726e-03, Loss_1: 2.54225e-02, Loss_b: 1.57541e-04, Loss_f: 1.42900e-04
Iter: 300, Loss: 2.23081e-02, Loss_0: 1.17694e-03, Loss_1: 2.06725e-02, Loss_b: 1.19178e-04, Loss_f: 3.39549e-04
Iter: 400, Loss: 7.65394e-03, Loss_0: 1.17675e-03, Loss_1: 4.93429e-03, Loss_b: 3.82846e-05, Loss_f: 1.50461e-03
Iter: 500, Loss: 4.40874e-03, Loss_0: 1.17666e-03, Loss_1: 2.28578e-03, Loss_b: 2.00696e-04, Loss_f: 7.45612e-04
Iter: 600, Loss: 3.30360e-03, Loss_0: 1.17678e-03, Loss_1: 1.43314e-03, Loss_b: 3.20311e-04, Loss_f: 3.73376e-04
Iter: 700, Loss: 2.76375e-03, Loss_0: 1.17679e-03, Loss_1: 1.04420e-03, Loss_b: 2.91802e-04, Loss_f: 2.50953e-04
Iter: 800, Loss: 2.42711e-03, Loss_0: 1.17649e-03, Loss_1: 7.91978e-04, Loss_b: 2.30501e-04, Loss_f: 2.28147e-04
Iter: 900, Loss: 2.10672e-03, Loss_0: 1.18094e-03, Loss_1: 5.49680e-04, Loss_b: 1.81015e-04, Loss_f: 1.95084e-04
Iter: 1000, Loss: 1.92968e-03, Loss_0: 1.17810e-03, Loss_1: 4.02192e-04, Loss_b: 1.34913e-04, Loss_f: 2.14475e-04
Iter: 1100, Loss: 1.82890e-03, Loss_0: 1.17625e-03, Loss_1: 3.41862e-04, Loss_b: 1.17118e-04, Loss_f: 1.93669e-04
Iter: 1200, Loss: 1.74715e-03, Loss_0: 1.17912e-03, Loss_1: 2.94622e-04, Loss_b: 1.07066e-04, Loss_f: 1.66337e-04
Iter: 1300, Loss: 1.63439e-03, Loss_0: 1.17611e-03, Loss_1: 2.28590e-04, Loss_b: 8.27201e-05, Loss_f: 1.46973e-04
Iter: 1400, Loss: 1.62965e-03, Loss_0: 1.19455e-03, Loss_1: 1.89094e-04, Loss_b: 1.16083e-04, Loss_f: 1.29921e-04
Iter: 1500, Loss: 1.50276e-03, Loss_0: 1.17614e-03, Loss_1: 1.39342e-04, Loss_b: 6.17635e-05, Loss_f: 1.25516e-04
Iter: 1600, Loss: 1.46031e-03, Loss_0: 1.17610e-03, Loss_1: 1.16273e-04, Loss_b: 5.42544e-05, Loss_f: 1.13684e-04
Iter: 1700, Loss: 1.42285e-03, Loss_0: 1.17619e-03, Loss_1: 9.89044e-05, Loss_b: 4.80848e-05, Loss_f: 9.96670e-05
Iter: 1800, Loss: 1.73549e-03, Loss_0: 1.26352e-03, Loss_1: 1.14245e-04, Loss_b: 2.75353e-04, Loss_f: 8.23714e-05
Iter: 1900, Loss: 1.35446e-03, Loss_0: 1.17612e-03, Loss_1: 6.91179e-05, Loss_b: 3.73041e-05, Loss_f: 7.19150e-05
