Start Training:
Iter: 0, Loss: 1.62604e-01, Loss_0: 1.15810e-01, Loss_1: 2.89322e-02, Loss_b: 5.23131e-03, Loss_f: 1.26310e-02
Iter: 100, Loss: 1.29848e-02, Loss_0: 2.57435e-06, Loss_1: 1.29502e-02, Loss_b: 5.08496e-06, Loss_f: 2.69274e-05
Iter: 200, Loss: 1.03477e-02, Loss_0: 1.93688e-06, Loss_1: 1.00831e-02, Loss_b: 6.80654e-06, Loss_f: 2.55864e-04
Iter: 300, Loss: 9.39714e-03, Loss_0: 2.47266e-06, Loss_1: 9.17800e-03, Loss_b: 5.40462e-06, Loss_f: 2.11268e-04
Iter: 400, Loss: 9.28082e-03, Loss_0: 3.68676e-07, Loss_1: 9.06440e-03, Loss_b: 9.64750e-06, Loss_f: 2.06409e-04
Iter: 500, Loss: 9.16647e-03, Loss_0: 3.44201e-07, Loss_1: 8.94643e-03, Loss_b: 1.15453e-05, Loss_f: 2.08153e-04
Iter: 600, Loss: 8.91960e-03, Loss_0: 1.46973e-06, Loss_1: 8.69675e-03, Loss_b: 1.61039e-05, Loss_f: 2.05274e-04
Iter: 700, Loss: 8.56507e-03, Loss_0: 2.29107e-07, Loss_1: 8.35489e-03, Loss_b: 1.52819e-05, Loss_f: 1.94664e-04
Iter: 800, Loss: 7.69648e-03, Loss_0: 6.70353e-07, Loss_1: 7.55535e-03, Loss_b: 1.09509e-05, Loss_f: 1.29502e-04
Iter: 900, Loss: 5.90637e-03, Loss_0: 6.21804e-07, Loss_1: 5.78119e-03, Loss_b: 1.10899e-06, Loss_f: 1.23453e-04
Iter: 1000, Loss: 4.41111e-03, Loss_0: 5.73948e-06, Loss_1: 4.09921e-03, Loss_b: 5.62690e-05, Loss_f: 2.49889e-04
Iter: 1100, Loss: 3.36197e-03, Loss_0: 2.75766e-07, Loss_1: 3.11505e-03, Loss_b: 4.62750e-06, Loss_f: 2.42015e-04
Iter: 1200, Loss: 2.92817e-03, Loss_0: 8.51541e-06, Loss_1: 2.63001e-03, Loss_b: 7.78237e-05, Loss_f: 2.11826e-04
Iter: 1300, Loss: 2.42322e-03, Loss_0: 2.71960e-07, Loss_1: 2.20037e-03, Loss_b: 9.51033e-06, Loss_f: 2.13065e-04
Iter: 1400, Loss: 3.27125e-03, Loss_0: 9.86208e-05, Loss_1: 2.04199e-03, Loss_b: 6.80729e-04, Loss_f: 4.49905e-04
Iter: 1500, Loss: 1.74894e-03, Loss_0: 2.14897e-06, Loss_1: 1.59496e-03, Loss_b: 5.98597e-06, Loss_f: 1.45851e-04
Iter: 1600, Loss: 5.05272e-03, Loss_0: 1.67069e-04, Loss_1: 1.60582e-03, Loss_b: 2.81608e-03, Loss_f: 4.63751e-04
Iter: 1700, Loss: 1.34258e-03, Loss_0: 1.13384e-06, Loss_1: 1.24681e-03, Loss_b: 1.70689e-06, Loss_f: 9.29308e-05
Iter: 1800, Loss: 1.23056e-03, Loss_0: 6.56641e-07, Loss_1: 1.14626e-03, Loss_b: 1.25217e-05, Loss_f: 7.11235e-05
Iter: 1900, Loss: 1.29951e-03, Loss_0: 2.65103e-06, Loss_1: 1.03906e-03, Loss_b: 1.62626e-04, Loss_f: 9.51797e-05
Iter: 2000, Loss: 1.03242e-03, Loss_0: 7.21318e-07, Loss_1: 9.26635e-04, Loss_b: 1.76216e-05, Loss_f: 8.74472e-05
Iter: 2100, Loss: 1.19391e-03, Loss_0: 2.10923e-06, Loss_1: 8.50343e-04, Loss_b: 1.11631e-04, Loss_f: 2.29826e-04
Iter: 2200, Loss: 8.29732e-04, Loss_0: 3.15035e-07, Loss_1: 7.33025e-04, Loss_b: 3.64044e-06, Loss_f: 9.27514e-05
Iter: 2300, Loss: 7.98083e-04, Loss_0: 5.43160e-07, Loss_1: 6.44844e-04, Loss_b: 1.01879e-05, Loss_f: 1.42508e-04
Iter: 2400, Loss: 2.25445e-03, Loss_0: 4.22114e-07, Loss_1: 6.83355e-04, Loss_b: 8.72400e-04, Loss_f: 6.98277e-04
Iter: 2500, Loss: 6.02576e-04, Loss_0: 4.86097e-07, Loss_1: 4.71642e-04, Loss_b: 2.79774e-06, Loss_f: 1.27650e-04
Iter: 2600, Loss: 1.04146e-03, Loss_0: 1.22364e-06, Loss_1: 4.27936e-04, Loss_b: 1.33649e-04, Loss_f: 4.78649e-04
Iter: 2700, Loss: 5.88651e-04, Loss_0: 7.31958e-07, Loss_1: 3.87895e-04, Loss_b: 3.10261e-05, Loss_f: 1.68998e-04
Iter: 2800, Loss: 6.58021e-04, Loss_0: 1.08875e-06, Loss_1: 3.35848e-04, Loss_b: 8.18641e-05, Loss_f: 2.39221e-04
Iter: 2900, Loss: 8.24272e-04, Loss_0: 8.18637e-07, Loss_1: 3.17405e-04, Loss_b: 2.68509e-04, Loss_f: 2.37539e-04
Iter: 3000, Loss: 5.51024e-04, Loss_0: 4.87335e-07, Loss_1: 2.75359e-04, Loss_b: 8.68210e-05, Loss_f: 1.88357e-04
