Start Training:
Iter: 0, Loss: 1.32511e-01, Loss_0: 1.12894e-01, Loss_1: 1.92541e-02, Loss_b: 1.19845e-04, Loss_f: 2.43108e-04
Iter: 100, Loss: 1.04217e-02, Loss_0: 7.48345e-04, Loss_1: 9.58191e-03, Loss_b: 3.47076e-05, Loss_f: 5.67181e-05
Iter: 200, Loss: 6.39462e-03, Loss_0: 7.49344e-04, Loss_1: 5.23872e-03, Loss_b: 3.06143e-05, Loss_f: 3.75945e-04
Iter: 300, Loss: 3.90021e-03, Loss_0: 7.53070e-04, Loss_1: 2.66061e-03, Loss_b: 1.16662e-05, Loss_f: 4.74865e-04
Iter: 400, Loss: 3.56960e-03, Loss_0: 7.45132e-04, Loss_1: 2.44381e-03, Loss_b: 1.05405e-05, Loss_f: 3.70119e-04
Iter: 500, Loss: 3.38320e-03, Loss_0: 7.48481e-04, Loss_1: 2.29286e-03, Loss_b: 2.53847e-06, Loss_f: 3.39321e-04
Iter: 600, Loss: 3.28762e-03, Loss_0: 7.46594e-04, Loss_1: 2.22186e-03, Loss_b: 1.85911e-06, Loss_f: 3.17308e-04
Iter: 700, Loss: 3.20278e-03, Loss_0: 7.45485e-04, Loss_1: 2.17185e-03, Loss_b: 1.21182e-06, Loss_f: 2.84228e-04
Iter: 800, Loss: 4.04181e-03, Loss_0: 7.46092e-04, Loss_1: 2.24354e-03, Loss_b: 7.50880e-04, Loss_f: 3.01296e-04
Iter: 900, Loss: 3.05366e-03, Loss_0: 7.46064e-04, Loss_1: 2.08393e-03, Loss_b: 1.49833e-05, Loss_f: 2.08683e-04
Iter: 1000, Loss: 2.98081e-03, Loss_0: 7.74953e-04, Loss_1: 2.03823e-03, Loss_b: 3.15847e-06, Loss_f: 1.64478e-04
Iter: 1100, Loss: 2.83480e-03, Loss_0: 7.45284e-04, Loss_1: 1.96074e-03, Loss_b: 2.24311e-06, Loss_f: 1.26533e-04
Iter: 1200, Loss: 2.76817e-03, Loss_0: 7.46328e-04, Loss_1: 1.91943e-03, Loss_b: 1.62216e-06, Loss_f: 1.00789e-04
Iter: 1300, Loss: 2.69100e-03, Loss_0: 7.46117e-04, Loss_1: 1.86534e-03, Loss_b: 7.92637e-07, Loss_f: 7.87511e-05
Iter: 1400, Loss: 2.64834e-03, Loss_0: 7.46266e-04, Loss_1: 1.83145e-03, Loss_b: 2.36813e-06, Loss_f: 6.82543e-05
Iter: 1500, Loss: 2.59084e-03, Loss_0: 7.45027e-04, Loss_1: 1.78561e-03, Loss_b: 3.63837e-07, Loss_f: 5.98415e-05
Iter: 1600, Loss: 2.55653e-03, Loss_0: 7.52537e-04, Loss_1: 1.74775e-03, Loss_b: 4.92213e-07, Loss_f: 5.57483e-05
Iter: 1700, Loss: 2.51776e-03, Loss_0: 7.47371e-04, Loss_1: 1.71303e-03, Loss_b: 6.92304e-06, Loss_f: 5.04343e-05
Iter: 1800, Loss: 2.46448e-03, Loss_0: 7.46247e-04, Loss_1: 1.66707e-03, Loss_b: 2.85751e-07, Loss_f: 5.08780e-05
Iter: 1900, Loss: 2.55246e-03, Loss_0: 8.17287e-04, Loss_1: 1.63479e-03, Loss_b: 2.73292e-05, Loss_f: 7.30511e-05
Iter: 2000, Loss: 2.41968e-03, Loss_0: 7.76583e-04, Loss_1: 1.57299e-03, Loss_b: 1.44053e-05, Loss_f: 5.56997e-05
Iter: 2100, Loss: 2.26659e-03, Loss_0: 7.46158e-04, Loss_1: 1.48268e-03, Loss_b: 5.80903e-07, Loss_f: 3.71659e-05
Iter: 2200, Loss: 2.18409e-03, Loss_0: 7.47830e-04, Loss_1: 1.40282e-03, Loss_b: 3.95719e-07, Loss_f: 3.30405e-05
Iter: 2300, Loss: 2.06123e-03, Loss_0: 7.45983e-04, Loss_1: 1.28970e-03, Loss_b: 7.39391e-07, Loss_f: 2.48044e-05
Iter: 2400, Loss: 1.96188e-03, Loss_0: 7.45937e-04, Loss_1: 1.19118e-03, Loss_b: 1.42467e-07, Loss_f: 2.46195e-05
Iter: 2500, Loss: 1.85491e-03, Loss_0: 7.45509e-04, Loss_1: 1.07647e-03, Loss_b: 1.05607e-06, Loss_f: 3.18725e-05
Iter: 2600, Loss: 2.99025e-03, Loss_0: 8.47904e-04, Loss_1: 1.16597e-03, Loss_b: 8.92093e-04, Loss_f: 8.42823e-05
Iter: 2700, Loss: 1.69370e-03, Loss_0: 7.48389e-04, Loss_1: 8.96619e-04, Loss_b: 8.56238e-07, Loss_f: 4.78382e-05
Iter: 2800, Loss: 1.61768e-03, Loss_0: 7.48239e-04, Loss_1: 8.10382e-04, Loss_b: 9.77796e-07, Loss_f: 5.80794e-05
Iter: 2900, Loss: 1.74253e-03, Loss_0: 8.87280e-04, Loss_1: 7.51116e-04, Loss_b: 9.39253e-06, Loss_f: 9.47432e-05
Iter: 3000, Loss: 1.50799e-03, Loss_0: 7.48142e-04, Loss_1: 6.84049e-04, Loss_b: 6.76138e-07, Loss_f: 7.51246e-05
Iter: 3100, Loss: 1.46551e-03, Loss_0: 7.47922e-04, Loss_1: 6.36365e-04, Loss_b: 5.83201e-07, Loss_f: 8.06375e-05
Iter: 3200, Loss: 1.50643e-03, Loss_0: 7.81879e-04, Loss_1: 6.19043e-04, Loss_b: 2.72612e-05, Loss_f: 7.82515e-05
Iter: 3300, Loss: 1.40612e-03, Loss_0: 7.48303e-04, Loss_1: 5.77616e-04, Loss_b: 4.23016e-07, Loss_f: 7.97760e-05
Iter: 3400, Loss: 2.33499e-03, Loss_0: 7.83013e-04, Loss_1: 6.81648e-04, Loss_b: 7.68035e-04, Loss_f: 1.02295e-04
Iter: 3500, Loss: 1.34933e-03, Loss_0: 7.47825e-04, Loss_1: 5.29720e-04, Loss_b: 5.56233e-07, Loss_f: 7.12327e-05
Iter: 3600, Loss: 1.32518e-03, Loss_0: 7.46243e-04, Loss_1: 5.10972e-04, Loss_b: 3.91022e-07, Loss_f: 6.75692e-05
Iter: 3700, Loss: 1.31357e-03, Loss_0: 7.48271e-04, Loss_1: 5.01702e-04, Loss_b: 4.22742e-07, Loss_f: 6.31779e-05
Iter: 3800, Loss: 1.29744e-03, Loss_0: 7.48091e-04, Loss_1: 4.87936e-04, Loss_b: 3.54877e-07, Loss_f: 6.10530e-05
Iter: 3900, Loss: 1.28443e-03, Loss_0: 7.47528e-04, Loss_1: 4.78087e-04, Loss_b: 2.24076e-07, Loss_f: 5.85937e-05
Iter: 4000, Loss: 1.27397e-03, Loss_0: 7.46251e-04, Loss_1: 4.71810e-04, Loss_b: 2.21750e-07, Loss_f: 5.56888e-05
Iter: 4100, Loss: 1.33766e-03, Loss_0: 7.92010e-04, Loss_1: 4.60680e-04, Loss_b: 1.55540e-06, Loss_f: 8.34129e-05
Iter: 4200, Loss: 1.25786e-03, Loss_0: 7.46186e-04, Loss_1: 4.60356e-04, Loss_b: 3.50118e-07, Loss_f: 5.09633e-05
Iter: 4300, Loss: 1.25114e-03, Loss_0: 7.46137e-04, Loss_1: 4.55416e-04, Loss_b: 2.12781e-07, Loss_f: 4.93762e-05
Iter: 4400, Loss: 1.24740e-03, Loss_0: 7.46153e-04, Loss_1: 4.54404e-04, Loss_b: 1.66392e-07, Loss_f: 4.66781e-05
Iter: 4500, Loss: 1.24141e-03, Loss_0: 7.46016e-04, Loss_1: 4.49349e-04, Loss_b: 3.91235e-07, Loss_f: 4.56562e-05
Iter: 4600, Loss: 1.24957e-03, Loss_0: 7.46843e-04, Loss_1: 4.52131e-04, Loss_b: 6.37323e-06, Loss_f: 4.42212e-05
Iter: 4700, Loss: 1.23292e-03, Loss_0: 7.45392e-04, Loss_1: 4.43816e-04, Loss_b: 7.30052e-07, Loss_f: 4.29807e-05
Iter: 4800, Loss: 1.23281e-03, Loss_0: 7.48059e-04, Loss_1: 4.43052e-04, Loss_b: 3.42257e-07, Loss_f: 4.13612e-05
Iter: 4900, Loss: 1.22745e-03, Loss_0: 7.46171e-04, Loss_1: 4.40493e-04, Loss_b: 3.68137e-07, Loss_f: 4.04148e-05
Iter: 5000, Loss: 3.70167e-03, Loss_0: 7.46641e-04, Loss_1: 8.14975e-04, Loss_b: 1.89925e-03, Loss_f: 2.40806e-04
Iter: 5100, Loss: 1.17630e-03, Loss_0: 7.12445e-04, Loss_1: 4.27413e-04, Loss_b: 2.16230e-07, Loss_f: 3.62305e-05
Iter: 5200, Loss: 1.16187e-03, Loss_0: 7.10717e-04, Loss_1: 4.24192e-04, Loss_b: 3.54303e-07, Loss_f: 2.66028e-05
Iter: 5300, Loss: 1.15014e-03, Loss_0: 7.10371e-04, Loss_1: 4.19327e-04, Loss_b: 3.19557e-07, Loss_f: 2.01250e-05
Iter: 5400, Loss: 1.12094e-03, Loss_0: 7.10691e-04, Loss_1: 3.95621e-04, Loss_b: 1.93612e-07, Loss_f: 1.44300e-05
Iter: 5500, Loss: 1.06781e-03, Loss_0: 7.10535e-04, Loss_1: 3.37401e-04, Loss_b: 1.47097e-07, Loss_f: 1.97279e-05
Iter: 5600, Loss: 9.94982e-04, Loss_0: 7.10644e-04, Loss_1: 2.52929e-04, Loss_b: 2.53094e-07, Loss_f: 3.11557e-05
Iter: 5700, Loss: 9.58633e-04, Loss_0: 7.08853e-04, Loss_1: 2.18312e-04, Loss_b: 4.02959e-07, Loss_f: 3.10659e-05
Iter: 5800, Loss: 9.02649e-04, Loss_0: 7.10314e-04, Loss_1: 1.44261e-04, Loss_b: 1.75518e-07, Loss_f: 4.78986e-05
Iter: 5900, Loss: 8.39807e-04, Loss_0: 7.10963e-04, Loss_1: 8.31098e-05, Loss_b: 3.32460e-07, Loss_f: 4.54019e-05
Iter: 6000, Loss: 7.90847e-04, Loss_0: 7.11017e-04, Loss_1: 2.75372e-05, Loss_b: 2.44510e-07, Loss_f: 5.20486e-05
Iter: 6100, Loss: 7.67765e-04, Loss_0: 7.10373e-04, Loss_1: 1.67363e-05, Loss_b: 6.74610e-08, Loss_f: 4.05881e-05
Iter: 6200, Loss: 7.48693e-04, Loss_0: 7.11118e-04, Loss_1: 1.26838e-05, Loss_b: 2.65122e-08, Loss_f: 2.48644e-05
Iter: 6300, Loss: 7.42413e-04, Loss_0: 7.10340e-04, Loss_1: 1.05749e-05, Loss_b: 3.13467e-08, Loss_f: 2.14666e-05
Iter: 6400, Loss: 7.35432e-04, Loss_0: 7.10181e-04, Loss_1: 7.59464e-06, Loss_b: 7.79412e-09, Loss_f: 1.76487e-05
Iter: 6500, Loss: 7.31439e-04, Loss_0: 7.10374e-04, Loss_1: 5.19048e-06, Loss_b: 1.83636e-08, Loss_f: 1.58557e-05
Iter: 6600, Loss: 7.28914e-04, Loss_0: 7.10102e-04, Loss_1: 4.54615e-06, Loss_b: 1.36395e-08, Loss_f: 1.42521e-05
