Start Training:
Iter: 0, Loss: 9.81541e-01, Loss_0: 6.33409e-01, Loss_1: 4.13381e-02, Loss_b: 3.01303e-01, Loss_f: 5.49053e-03
Iter: 100, Loss: 1.06714e-02, Loss_0: 3.19679e-04, Loss_1: 1.03034e-02, Loss_b: 1.27486e-05, Loss_f: 3.55296e-05
Iter: 200, Loss: 9.32988e-03, Loss_0: 3.15782e-04, Loss_1: 8.91868e-03, Loss_b: 2.09881e-05, Loss_f: 7.44251e-05
Iter: 300, Loss: 5.56753e-03, Loss_0: 3.15488e-04, Loss_1: 4.98317e-03, Loss_b: 1.48801e-05, Loss_f: 2.53987e-04
Iter: 400, Loss: 3.80223e-03, Loss_0: 3.16779e-04, Loss_1: 2.84844e-03, Loss_b: 1.64050e-05, Loss_f: 6.20607e-04
Iter: 500, Loss: 3.63488e-03, Loss_0: 3.15937e-04, Loss_1: 2.67772e-03, Loss_b: 1.07928e-05, Loss_f: 6.30431e-04
Iter: 600, Loss: 3.51542e-03, Loss_0: 3.15462e-04, Loss_1: 2.60695e-03, Loss_b: 5.97543e-06, Loss_f: 5.87032e-04
Iter: 700, Loss: 3.41956e-03, Loss_0: 3.15396e-04, Loss_1: 2.54946e-03, Loss_b: 3.55214e-06, Loss_f: 5.51146e-04
Iter: 800, Loss: 3.33698e-03, Loss_0: 3.15421e-04, Loss_1: 2.50018e-03, Loss_b: 2.54297e-06, Loss_f: 5.18835e-04
Iter: 900, Loss: 3.25644e-03, Loss_0: 3.15450e-04, Loss_1: 2.45238e-03, Loss_b: 2.25773e-06, Loss_f: 4.86348e-04
Iter: 1000, Loss: 3.16853e-03, Loss_0: 3.15455e-04, Loss_1: 2.40034e-03, Loss_b: 2.39518e-06, Loss_f: 4.50338e-04
Iter: 1100, Loss: 3.07019e-03, Loss_0: 3.15456e-04, Loss_1: 2.34354e-03, Loss_b: 2.94287e-06, Loss_f: 4.08245e-04
Iter: 1200, Loss: 2.97215e-03, Loss_0: 3.15539e-04, Loss_1: 2.29046e-03, Loss_b: 3.59176e-06, Loss_f: 3.62563e-04
Iter: 1300, Loss: 2.94570e-03, Loss_0: 3.27504e-04, Loss_1: 2.25904e-03, Loss_b: 2.77551e-05, Loss_f: 3.31395e-04
Iter: 1400, Loss: 2.84053e-03, Loss_0: 3.15387e-04, Loss_1: 2.23211e-03, Loss_b: 2.94666e-06, Loss_f: 2.90086e-04
Iter: 1500, Loss: 2.79286e-03, Loss_0: 3.15351e-04, Loss_1: 2.21167e-03, Loss_b: 2.17067e-06, Loss_f: 2.63675e-04
Iter: 1600, Loss: 2.75398e-03, Loss_0: 3.15478e-04, Loss_1: 2.19406e-03, Loss_b: 2.05648e-06, Loss_f: 2.42391e-04
Iter: 1700, Loss: 2.70873e-03, Loss_0: 3.15287e-04, Loss_1: 2.16845e-03, Loss_b: 1.43037e-06, Loss_f: 2.23564e-04
Iter: 1800, Loss: 2.66451e-03, Loss_0: 3.15323e-04, Loss_1: 2.13900e-03, Loss_b: 1.30389e-06, Loss_f: 2.08883e-04
Iter: 1900, Loss: 2.64319e-03, Loss_0: 3.16696e-04, Loss_1: 2.12019e-03, Loss_b: 1.45375e-05, Loss_f: 1.91763e-04
Iter: 2000, Loss: 2.58302e-03, Loss_0: 3.15234e-04, Loss_1: 2.07775e-03, Loss_b: 1.52630e-06, Loss_f: 1.88511e-04
Iter: 2100, Loss: 2.53991e-03, Loss_0: 3.15196e-04, Loss_1: 2.04214e-03, Loss_b: 1.62598e-06, Loss_f: 1.80950e-04
Iter: 2200, Loss: 2.53042e-03, Loss_0: 3.15670e-04, Loss_1: 2.03709e-03, Loss_b: 1.72279e-05, Loss_f: 1.60433e-04
Iter: 2300, Loss: 2.46873e-03, Loss_0: 3.15070e-04, Loss_1: 1.98246e-03, Loss_b: 1.79391e-06, Loss_f: 1.69409e-04
Iter: 2400, Loss: 2.43142e-03, Loss_0: 3.14991e-04, Loss_1: 1.95334e-03, Loss_b: 1.62764e-06, Loss_f: 1.61455e-04
Iter: 2500, Loss: 2.63742e-03, Loss_0: 3.14956e-04, Loss_1: 1.93619e-03, Loss_b: 2.02401e-04, Loss_f: 1.83882e-04
Iter: 2600, Loss: 2.37215e-03, Loss_0: 3.14882e-04, Loss_1: 1.91162e-03, Loss_b: 1.28823e-06, Loss_f: 1.44363e-04
Iter: 2700, Loss: 2.33439e-03, Loss_0: 3.14759e-04, Loss_1: 1.88637e-03, Loss_b: 8.67692e-07, Loss_f: 1.32394e-04
Iter: 2800, Loss: 2.29491e-03, Loss_0: 3.14655e-04, Loss_1: 1.86096e-03, Loss_b: 5.96602e-07, Loss_f: 1.18695e-04
Iter: 2900, Loss: 2.29035e-03, Loss_0: 3.15309e-04, Loss_1: 1.85916e-03, Loss_b: 3.01167e-06, Loss_f: 1.12868e-04
Iter: 3000, Loss: 2.23792e-03, Loss_0: 3.14674e-04, Loss_1: 1.82190e-03, Loss_b: 4.08620e-07, Loss_f: 1.00942e-04
Iter: 3100, Loss: 2.19471e-03, Loss_0: 3.14548e-04, Loss_1: 1.79153e-03, Loss_b: 2.16871e-07, Loss_f: 8.84202e-05
Iter: 3200, Loss: 2.15815e-03, Loss_0: 3.16999e-04, Loss_1: 1.75451e-03, Loss_b: 3.78573e-06, Loss_f: 8.28593e-05
Iter: 3300, Loss: 2.11590e-03, Loss_0: 3.14599e-04, Loss_1: 1.72714e-03, Loss_b: 1.12916e-07, Loss_f: 7.40415e-05
Iter: 3400, Loss: 2.06731e-03, Loss_0: 3.14405e-04, Loss_1: 1.68620e-03, Loss_b: 1.24636e-07, Loss_f: 6.65746e-05
Iter: 3500, Loss: 2.39135e-03, Loss_0: 3.14672e-04, Loss_1: 1.70075e-03, Loss_b: 2.76995e-04, Loss_f: 9.89308e-05
Iter: 3600, Loss: 1.98720e-03, Loss_0: 3.14284e-04, Loss_1: 1.61050e-03, Loss_b: 1.47531e-07, Loss_f: 6.22712e-05
Iter: 3700, Loss: 1.92778e-03, Loss_0: 3.14116e-04, Loss_1: 1.55151e-03, Loss_b: 3.30537e-07, Loss_f: 6.18201e-05
Iter: 3800, Loss: 2.23117e-03, Loss_0: 3.29754e-04, Loss_1: 1.52577e-03, Loss_b: 2.70178e-04, Loss_f: 1.05469e-04
Iter: 3900, Loss: 1.79901e-03, Loss_0: 3.14397e-04, Loss_1: 1.41592e-03, Loss_b: 9.07272e-07, Loss_f: 6.77876e-05
Iter: 4000, Loss: 1.76147e-03, Loss_0: 3.19225e-04, Loss_1: 1.35359e-03, Loss_b: 1.56080e-05, Loss_f: 7.30471e-05
Iter: 4100, Loss: 1.65031e-03, Loss_0: 3.14431e-04, Loss_1: 1.25336e-03, Loss_b: 2.03120e-06, Loss_f: 8.04889e-05
Iter: 4200, Loss: 1.61264e-03, Loss_0: 3.34285e-04, Loss_1: 1.17938e-03, Loss_b: 5.09856e-06, Loss_f: 9.38753e-05
Iter: 4300, Loss: 1.49506e-03, Loss_0: 3.14650e-04, Loss_1: 1.07993e-03, Loss_b: 3.66059e-06, Loss_f: 9.68153e-05
